"Clarence Thomas must have designed the new OSX lion, tossing decades of workflow standards, @apple bring back “save as”! #autoSaveSucks",0
Comcast: Merger to bring “$8 billion in price reductions” to businesses http://t.co/loqWHf9Woc #apple #tech,0
"Comparing @Office #live with @google #apps and @apple #iCloud , I do not see #iCloud leading the crowd. Do you agree ?",0
Confused about the Apple Watch UI? Memorize this cheat sheet http://t.co/HHOqyuBiad #apple,0
Correction: @ Best Buy kudos to Chris @ Alamo Ranch S.A. TX-fixed issues couldn't resolve after 1/2 day w/ @ATT & @Apple. Hero of my day!,0
could @apple lion please integrate vertical spaces in mission control. this horizontal business is making me nauseous,0
"critical active zero day exploit in IIS that currently causes a Denial of Service attack
https://t.co/pLTkBFOe7y #microsoft #IIS #DOS",0
Cuba inches toward a more connected future while the world watches: It's been less than four mon... http://t.co/HCas9R1y4X #Jumia #Apple,0
Cuba inches toward a more connected future while the world watches: It's been less than four months sin... http://t.co/j3qDhKvTXy #Apple,0
Damn it @Apple!! Whatchu done to my phone??,0
damn my #samsung #GALAXYNote4 looks so dope naked af ..i took the case off her and shes looks so gooodd but this is dangerous.have to wrapup,0
DAMN YOU !!! @apple,0
Dash cam video shows police cruiser running over suspect in Arizona http://t.co/BjGM95RVbh  #us #usworld #Tech #Startups #Apple #News #KOT,0
"Deár iCloud I HATE U , AND I HOPE YOU DIE , YOU ARE THE WORST FUCKING INVENTION IN THE WORLD , FUCK YOUUUUUUUUUUUU #iCloud @apple @stevejobs",0
"Deadly wildfires sweep across Siberia, scorching entire towns http://t.co/zqMYwAs8SF  #climate #russia #Tech #Startups #Apple #News #KOT",0
"Dean &amp; Edwards is looking for a #SAP #HANA ETL Developer in #Atlanta, apply now! #jobs http://t.co/YbaUUbY8X6",0
Dear #Apple can someone tell me why they made all the plucking emojis blonde in new iOS 8.1.3 update?,0
dear #google & #samsung... learn some presentation 101 first. please.,0
"Dear #Microsoft, I should only have to hit the Windows update button *once* when manually running updates, not 4 or 5 times. #sysadmin",0
"Dear @Apple Contacts, you are terrible. I just cleaned duplicates for 3 hours and they magically reappeared. Fix it.",0
#OmniTouch #Microsoft  http://t.co/qwk0YUrH via @youtube,2
#OmniTouch Projector (which is supported by #Microsoft ) Turns Anything Into a Touchscreen http://t.co/9yt5Y9Ab aracılığıyla @geekosystem,2
#Oomf dnt start dis sh*t on #twitter,2
#opinion @Samsung need to be careful in @Apple patents issues - it looks a lot like you 'learned' a lot by making their chips!,2
#Patent Wars: #Google vs. #Samsung vs. #Apple vs. #Motorola vs. #Microsoft vs. #Oracle -  http://t.co/PjxURwrp,2
#Pearson and #Google take advantage of the profound lack of LMS PD with their new offering http://t.co/4RsRDU4G Also do not do reporting,2
#Pest #Identifier available in the #Apple store https://t.co/iUyeJkjeWC,2
#PredictiveAnalytics is cool! Learn more about predictive techniques at these #IBM #SPSS workshops in Texas: http://t.co/JRg2j1K1iT,2
