"clarence thomas must have designed the new osx lion, tossing decades of workflow standards, AT_USER bring back “save as”! autosavesucks",-1.0
comcast: merger to bring “$8 billion in price reductions” to businesses URL apple tech,-1.0
"comparing AT_USER live with AT_USER apps and AT_USER icloud , i do not see icloud leading the crowd. do you agree ?",-1.0
confused about the apple watch ui? memorize this cheat sheet URL apple,-1.0
correction: @ best buy kudos to chris @ alamo ranch s.a. tx-fixed issues couldn't resolve after 1/2 day w/ AT_USER & AT_USER hero of my day!,-1.0
could AT_USER lion please integrate vertical spaces in mission control. this horizontal business is making me nauseous,-1.0
critical active zero day exploit in iis that currently causes a denial of service attack URL microsoft iis dos,-1.0
cuba inches toward a more connected future while the world watches: it's been less than four mon... URL jumia apple,-1.0
cuba inches toward a more connected future while the world watches: it's been less than four months sin... URL apple,-1.0
damn it AT_USER whatchu done to my phone??,0.0
damn my samsung galaxynote4 looks so dope naked af ..i took the case off her and shes looks so gooodd but this is dangerous.have to wrapup,-1.0
damn you !!! AT_USER,-1.0
dash cam video shows police cruiser running over suspect in arizona URL us usworld tech startups apple news kot,-1.0
"deár icloud i hate u , and i hope you die , you are the worst fucking invention in the world , fuck youuuuuuuuuuuu icloud AT_USER AT_USER",-1.0
"deadly wildfires sweep across siberia, scorching entire towns URL climate russia tech startups apple news kot",2.0
"dean &amp; edwards is looking for a sap hana etl developer in atlanta, apply now! jobs URL",0.0
dear apple can someone tell me why they made all the plucking emojis blonde in new ios 8.1.3 update?,-1.0
dear google & samsung... learn some presentation 101 first. please.,-1.0
"dear microsoft, i should only have to hit the windows update button *once* when manually running updates, not 4 or 5 times. sysadmin",-1.0
"dear AT_USER contacts, you are terrible. i just cleaned duplicates for 3 hours and they magically reappeared. fix it.",-1.0
omnitouch microsoft URL via AT_USER,0.0
omnitouch projector (which is supported by microsoft ) turns anything into a touchscreen URL aracılığıyla AT_USER,0.0
oomf dnt start dis sh*t on twitter,0.0
opinion AT_USER need to be careful in AT_USER patents issues - it looks a lot like you 'learned' a lot by making their chips!,0.0
patent wars: google vs. samsung vs. apple vs. motorola vs. microsoft vs. oracle - URL,0.0
pearson and google take advantage of the profound lack of lms pd with their new offering URL also do not do reporting,0.0
pest identifier available in the apple store URL,0.0
predictiveanalytics is cool! learn more about predictive techniques at these ibm spss workshops in texas: URL,0.0
procurement like apple: how to audit suppliers effectively to mitigate risk - sourcing supplymgmt - URL,2.0
purchase electronics apple ipad mini 2 16gb wifi with retina display tablet pcs URL URL,0.0
"recruiting tip: ask yourself: why am i not building my personal brand on linkedin, twitter, and facebook?",0.0
"retail friends, follow AT_USER on twitter. a great resource and the official account for AT_USER customerservice & support!",0.0
retweet rt babymamadrama babydaddydrama twitter s/o to everyone who read my blog URL,0.0
retweet learn spanish on your macbook. with more than 4000 words URL apple education learning osx edtech,2.0
reviora can host microsoft dynamics sl msdynerp - URL,0.0
